episode_id,begin_utc,end_utc,states,n_events,n_lsr,fatalities,injuries,damage_usd,n_counties,county_fips,min_lat,min_lon,max_lat,max_lon,max_roll_6h_mm,max_roll_12h_mm,max_roll_24h_mm,max_roll_72h_mm,max_ari_years,max_ari_duration,mrms_product
202713,2025-07-01 04,2025-07-01 05,IL,2,2,0,0,0,2,17049;17101,38.58,-88.64,38.97,-87.68,,,,,,,
203529,2025-07-01 05,2025-07-01 06,PA,2,3,0,0,0,1,42071,40.050000000000004,-76.5,40.209999999999994,-76.38,,,,,,,
204692,2025-07-01 05,2025-07-01 05,TN,1,1,0,0,1000,1,47157,35.260000000000005,-90.03,35.37,-89.92,,,,,,,
202717,2025-07-01 06,2025-07-01 07,IL,2,2,0,0,0,2,17049;17101,38.58,-88.64,38.97,-87.69,,,,,,,
203820,2025-07-01 06,2025-07-01 21,TX,2,2,0,0,180000,2,48329;48389,31.05,-103.67,31.98,-102.14,,,,,,,
202874,2025-07-01 11,2025-07-01 17,OH,17,15,1,0,167000,5,39045;39073;39109;39129;39141,39.32,-84.34,39.96,-82.37,,,,,,,
204017,2025-07-01 15,2025-07-01 18,PA,11,11,0,0,17000,3,42003;42005;42129,40.39,-80.12,40.63,-79.55,,,,,,,
205003,2025-07-01 16,2025-07-05 21,TX,21,14,6,0,38500000,5,48053;48091;48187;48453;48491,29.66,-98.5,30.89,-97.74,,,,,,,
203263,2025-07-01 18,2025-07-01 21,OH,1,1,0,0,0,1,39087,38.400000000000006,-82.64,38.51,-82.52,,,,,,,
203265,2025-07-01 18,2025-07-01 22,WV,9,15,0,0,0,4,54011;54039;54053;54079,38.32,-82.46,38.68,-81.6,,,,,,,
202501,2025-07-01 19,2025-07-02 11,VA,10,10,0,0,0,5,51015;51059;51079;51113;51165,38.19,-79.05,38.86,-77.22,,,,,,,
203262,2025-07-01 19,2025-07-01 23,KY,6,7,0,0,0,1,21089,38.45,-82.78999999999999,38.599999999999994,-82.64,,,,,,,
205779,2025-07-01 19,2025-07-02 02,PA,22,22,0,0,190000,4,42011;42029;42091;42101,39.75,-76.08,40.43,-74.98,,,,,,,
205786,2025-07-01 19,2025-07-02 01,NJ,6,6,0,0,60000,2,34025;34029,39.95,-74.24,40.21,-74.03,,,,,,,
202425,2025-07-01 20,2025-07-01 22,PA,8,6,0,0,0,2,42071;42075,39.88,-76.46,40.33,-76.01,,,,,,,
202505,2025-07-01 20,2025-07-01 23,MD,3,1,0,0,0,2,24003;24005,39.160000000000004,-76.71,39.349999999999994,-76.51,,,,,,,
205264,2025-07-01 22,2025-07-02 04,VA,11,12,0,0,0,6,51033;51041;51087;51109;51145;51760,37.35,-77.87,38.01,-77.39,,,,,,,
206186,2025-07-01 22,2025-07-02 00,MS,4,4,0,0,235000,2,28047;28059,30.35,-89.11,30.46,-88.77,,,,,,,
203634,2025-07-01 23,2025-07-02 02,NC,1,3,0,0,15000,1,37009,36.410000000000004,-81.75,36.519999999999996,-81.63000000000001,,,,,,,
202779,2025-07-02 00,2025-07-02 01,AZ,1,1,0,0,0,1,04025,34.75,-112.53999999999999,34.86,-112.43,,,,,,,
205781,2025-07-02 17,2025-07-02 22,VA,8,8,0,0,0,3,51025;51081;51710,36.56,-77.93,36.93,-76.26,,,,,,,
203380,2025-07-02 19,2025-07-02 20,NC,2,2,0,0,0,1,37055,35.98,-75.78,36.2,-75.61,,,,,,,
205782,2025-07-02 19,2025-07-02 21,NC,6,6,0,0,0,3,37015;37053;37139,36.02,-76.88,36.37,-75.78,,,,,,,
202543,2025-07-02 20,2025-07-03 12,NM,5,7,2,0,0,5,35001;35027;35043;35053;35061,33.3,-106.77,35.3,-105.64,,,,,,,
203929,2025-07-02 20,2025-07-02 21,UT,1,0,0,0,0,1,49055,38.260000000000005,-111.42,38.37,-111.31,,,,,,,
204568,2025-07-02 20,2025-07-03 07,NM,2,2,0,0,0,2,35017;35029,32.4,-108.02,32.94,-107.9,,,,,,,
202781,2025-07-02 21,2025-07-03 03,AZ,7,7,0,0,0,3,04005;04017;04025,34.3,-112.25,35.23,-110.04,,,,,,,
203941,2025-07-02 22,2025-07-03 04,TX,7,6,0,0,0,1,48389,31.03,-103.73,31.25,-103.56,,,,,,,
206022,2025-07-02 22,2025-07-02 22,AZ,1,1,0,0,1000,1,04023,31.48,-110.86999999999999,31.59,-110.76,,,,,,,
202741,2025-07-03 01,2025-07-03 03,AZ,2,2,0,0,0,2,04007;04012,33.38,-113.86,33.82,-110.77,,,,,,,
204907,2025-07-03 02,2025-07-03 02,GA,1,1,0,0,0,1,13095,31.529999999999998,-84.22,31.64,-84.07000000000001,,,,,,,
204216,2025-07-03 10,2025-07-03 21,TX,9,9,0,0,225000,5,48043;48115;48135;48329;48377,29.01,-104.26,32.68,-101.81,,,,,,,
203952,2025-07-03 17,2025-07-03 20,OK,1,1,0,0,0,1,40049,34.59,-97.23,34.699999999999996,-97.12,,,,,,,
205783,2025-07-03 20,2025-07-03 23,PA,5,5,0,0,0,1,42095,40.6,-75.38,40.76,-75.21,,,,,,,
202778,2025-07-03 21,2025-07-04 02,AZ,2,2,0,0,0,1,04025,34.48,-112.24,34.64,-111.82,,,,,,,
205785,2025-07-03 21,2025-07-03 23,NJ,1,1,0,0,0,1,34041,40.64,-75.25,40.76,-75.14,,,,,,,
206094,2025-07-03 21,2025-07-03 22,AZ,3,5,0,0,7000,1,04019,32.05,-111.07,32.3,-110.89,,,,,,,
205243,2025-07-04 00,2025-07-04 03,IA,1,1,0,0,0,1,19061,42.330000000000005,-90.94,42.44,-90.83,,,,,,,
205305,2025-07-04 06,2025-07-04 06,WI,1,1,0,0,5000,1,55053,44.32,-90.96,44.43,-90.85000000000001,,,,,,,
205626,2025-07-04 07,2025-07-04 17,TX,9,9,0,0,0,5,48267;48307;48319;48327;48411,30.57,-99.71,31.22,-98.97,,,,,,,
204934,2025-07-04 08,2025-07-04 23,TX,23,8,117,0,205000000,5,48019;48259;48265;48299;48385,29.66,-99.79,30.77,-98.49,,,,,,,
205520,2025-07-04 08,2025-07-04 13,TX,17,13,1,0,0,1,48451,31.46,-100.56,31.58,-100.39,,,,,,,
205198,2025-07-04 09,2025-07-04 16,WI,5,6,0,0,500000,1,55129,45.68,-92.02,45.839999999999996,-91.87,,,,,,,
203723,2025-07-04 21,2025-07-05 04,SD,2,2,0,0,0,2,46013;46029,44.89,-98.46,45.47,-97.11,,,,,,,
203939,2025-07-04 22,2025-07-06 23,ID,1,0,0,0,25000,1,16049,45.43,-116.36999999999999,45.55,-116.26,,,,,,,
205247,2025-07-04 22,2025-07-04 23,ND,2,4,0,0,0,1,38035,47.830000000000005,-97.11,47.98,-96.98,,,,,,,
205248,2025-07-05 00,2025-07-05 00,MN,2,2,0,0,0,1,27007,47.410000000000004,-94.95,47.55,-94.82000000000001,,,,,,,
205687,2025-07-05 14,2025-07-09 06,TX,26,26,0,0,290000,14,48027;48035;48093;48099;48113;48143;48193;48251;48257;48281;48309;48331;48333;48425,30.81,-98.54,32.87,-96.27,,,,,,,
206105,2025-07-05 23,2025-07-06 02,AZ,2,2,0,0,2000,1,04003,31.919999999999998,-110.33,32.05,-110.22,,,,,,,
202948,2025-07-06 00,2025-07-06 02,WI,1,0,0,0,0,1,55009,44.46,-88.17999999999999,44.62,-88.03,,,,,,,
204671,2025-07-06 17,2025-07-07 08,NC,28,29,6,0,38095000,8,37001;37037;37063;37093;37125;37135;37145;37165,34.9,-79.47,36.39,-78.9,,,,,,,
202804,2025-07-06 18,2025-07-08 03,NM,3,22,0,0,50000,1,35027,33.28,-105.73,33.43,-105.63,,,,,,,
205004,2025-07-06 21,2025-07-06 23,TX,1,1,0,0,0,1,48171,30.21,-99.02,30.32,-98.9,,,,,,,
205219,2025-07-06 21,2025-07-06 21,AR,1,1,0,0,0,1,05043,33.67,-91.64,33.79,-91.53,,,,,,,
205638,2025-07-06 21,2025-07-06 22,LA,1,1,0,0,0,1,22055,30.15,-92.11999999999999,30.26,-91.98,,,,,,,
204255,2025-07-06 22,2025-07-06 23,IL,2,2,0,0,35000,1,17163,38.6,-89.82,39.15,-89.12,,,,,,,
205429,2025-07-06 22,2025-07-07 03,MO,4,4,0,0,0,1,29077,37.150000000000006,-93.31,37.3,-93.17,,,,,,,
204580,2025-07-07 00,2025-07-07 02,TX,1,1,0,0,0,1,48141,31.77,-106.17999999999999,31.900000000000002,-106.07000000000001,,,,,,,
205788,2025-07-07 16,2025-07-07 21,PA,6,6,0,0,5000,1,42029,39.77,-75.98,39.94,-75.86,,,,,,,
206130,2025-07-07 17,2025-07-10 00,TX,4,3,0,0,0,3,48049;48307;48327,30.9,-99.8,31.63,-99.02,,,,,,,
204259,2025-07-07 20,2025-07-07 22,MO,1,2,0,0,1000,1,29123,37.330000000000005,-90.49,37.449999999999996,-90.32,,,,,,,
206190,2025-07-07 20,2025-07-07 20,LA,1,1,0,0,0,1,22071,29.89,-90.08,30.0,-89.97,,,,,,,
204588,2025-07-07 22,2025-07-08 00,TX,1,1,0,0,0,1,48141,31.79,-106.5,31.91,-106.39,,,,,,,
203588,2025-07-07 23,2025-07-09 19,OH,2,5,0,0,0,2,39009;39105,39.12,-82.08,39.34,-81.74,,,,,,,
205001,2025-07-08 03,2025-07-08 08,NE,4,2,0,0,0,4,31003;31011;31119;31141,41.56,-98.3,42.22,-97.83,,,,,,,
205181,2025-07-08 15,2025-07-08 18,OK,1,1,0,0,0,1,40135,35.38,-94.91,35.54,-94.78,,,,,,,
205182,2025-07-08 15,2025-07-08 17,AR,1,1,0,0,0,1,05047,35.39,-93.92,35.5,-93.8,,,,,,,
205251,2025-07-08 19,2025-07-08 21,IA,2,2,0,0,0,1,19163,41.67,-90.6,41.8,-90.45,,,,,,,
205789,2025-07-08 20,2025-07-18 23,PA,15,42,0,0,0,5,42011;42017;42029;42045;42101,39.75,-76.04,40.28,-74.89,,,,,,,
204594,2025-07-08 21,2025-07-08 23,NM,1,2,0,0,0,1,35013,32.35,-106.69,32.47,-106.56,,,,,,,
205944,2025-07-08 21,2025-07-09 00,PA,2,2,0,0,4000,1,42015,41.730000000000004,-76.79,41.9,-76.65,,,,,,,
202774,2025-07-08 22,2025-07-09 02,MD,3,1,0,0,0,2,24015;24025,39.550000000000004,-76.39,39.739999999999995,-75.82,,,,,,,
204593,2025-07-08 22,2025-07-09 00,TX,1,1,0,0,0,1,48141,31.72,-106.46,31.830000000000002,-106.35000000000001,,,,,,,
202768,2025-07-09 00,2025-07-09 03,IL,2,0,0,0,0,1,17113,40.45,-89.03999999999999,40.57,-88.87,,,,,,,
206170,2025-07-09 00,2025-07-09 04,VA,4,5,0,0,0,3,51041;51183;51760,36.97,-77.56,37.56,-76.98,,,,,,,
205477,2025-07-09 01,2025-07-09 02,CT,1,1,0,0,0,1,09001,41.02,-73.53,41.129999999999995,-73.42,,,,,,,
203822,2025-07-09 02,2025-07-09 05,IL,1,13,0,0,400000,1,17031,41.78,-87.76,41.89,-87.6,,,,,,,
202762,2025-07-09 04,2025-07-09 06,MA,2,1,0,0,0,1,25005,41.64,-71.28999999999999,41.809999999999995,-71.10000000000001,,,,,,,
206420,2025-07-09 05,2025-07-10 00,VA,11,13,0,0,5000,8,51007;51041;51065;51087;51101;51109;51147;51760,37.29,-78.4,37.97,-77.09,,,,,,,
204221,2025-07-09 11,2025-07-09 14,TX,1,1,0,0,80000,1,48135,31.81,-102.41,31.970000000000002,-102.27,,,,,,,
203093,2025-07-09 18,2025-07-09 18,TX,1,1,0,0,0,1,48355,27.63,-97.39,27.740000000000002,-97.28,,,,,,,
202777,2025-07-09 19,2025-07-09 23,VA,6,6,0,0,0,3,51003;51125;51510,37.69,-78.95,38.84,-77.05,,,,,,,
203589,2025-07-09 19,2025-07-10 01,WV,6,9,0,0,0,5,54013;54019;54067;54079;54097,38.13,-82.03,38.89,-80.21,,,,,,,
204072,2025-07-09 19,2025-07-10 00,OH,3,3,0,0,0,2,39067;39157,40.25,-81.48,40.55,-80.9,,,,,,,
204416,2025-07-09 19,2025-07-09 20,FL,1,2,0,0,0,1,12031,30.25,-81.77,30.400000000000002,-81.57000000000001,,,,,,,
202753,2025-07-09 20,2025-07-09 23,TN,2,5,0,0,50000,2,47099;47181,34.95,-87.67,35.14,-87.48,,,,,,,
202752,2025-07-09 21,2025-07-10 01,PA,5,5,0,0,0,1,42133,39.84,-76.81,40.02,-76.54,,,,,,,
202776,2025-07-09 22,2025-07-10 01,MD,9,7,0,0,0,4,24005;24013;24027;24033,38.94,-77.07,39.72,-76.77,,,,,,,
202780,2025-07-09 22,2025-07-09 23,DC,2,1,0,0,0,1,11001,38.870000000000005,-77.11,38.98,-76.97,,,,,,,
203353,2025-07-09 22,2025-07-09 23,OH,2,2,0,0,0,1,39089,40.02,-82.34,40.14,-82.23,,,,,,,
204052,2025-07-09 22,2025-07-10 00,SC,2,3,0,0,0,1,45057,34.540000000000006,-80.84,34.709999999999994,-80.67,,,,,,,
205792,2025-07-09 22,2025-07-10 04,PA,25,27,0,0,120000,4,42029;42045;42091;42101,39.72,-75.86,40.1,-75.06,,,,,,,
205796,2025-07-09 22,2025-07-10 03,DE,7,7,0,0,70000,1,10003,39.69,-75.71,39.82,-75.46,,,,,,,
204542,2025-07-09 23,2025-07-10 04,TN,3,3,0,0,0,2,47155;47179,35.78,-83.64,36.32,-82.38,,,,,,,
205799,2025-07-09 23,2025-07-10 01,NJ,1,1,0,0,0,1,34033,39.67,-75.52,39.8,-75.37,,,,,,,
204673,2025-07-10 00,2025-07-10 05,NC,20,21,0,0,150000,6,37057;37063;37077;37081;37135;37183,35.75,-80.38,36.32,-78.59,,,,,,,
205005,2025-07-10 01,2025-07-10 03,TX,1,1,0,0,0,1,48171,30.43,-98.86999999999999,30.55,-98.76,,,,,,,
205851,2025-07-10 01,2025-07-10 03,NC,1,1,0,0,10000,1,37109,35.45,-81.33,35.559999999999995,-81.17,,,,,,,
206422,2025-07-10 02,2025-07-10 03,MD,2,2,0,0,0,1,24039,37.92,-75.89999999999999,38.04,-75.78,,,,,,,
202771,2025-07-10 10,2025-07-10 13,MA,14,14,0,0,0,2,25021;25023,42.13,-71.26,42.27,-70.83,,,,,,,
205802,2025-07-10 16,2025-07-10 18,NJ,1,1,0,0,20000,1,34001,39.42,-75.05,39.589999999999996,-74.87,,,,,,,
206173,2025-07-10 16,2025-07-11 03,VA,7,7,0,0,0,5,51001;51117;51550;51710;51810,36.57,-78.21,37.84,-75.61,,,,,,,
202935,2025-07-10 20,2025-07-10 23,VT,4,8,0,0,1300000,3,50001;50005;50009,44.05,-73.26,44.68,-71.88,,,,,,,
203381,2025-07-10 20,2025-07-10 22,NC,3,5,0,0,0,1,37055,35.86,-75.74,36.029999999999994,-75.6,,,,,,,
206177,2025-07-10 20,2025-07-10 20,NC,1,1,0,0,0,1,37029,36.300000000000004,-76.22,36.41,-76.10000000000001,,,,,,,
206540,2025-07-10 20,2025-07-10 22,OH,2,2,0,0,15000,1,39133,41.120000000000005,-81.35,41.26,-81.17,,,,,,,
205803,2025-07-10 21,2025-07-11 00,DE,2,2,0,0,0,1,10005,38.46,-75.11999999999999,38.629999999999995,-75.0,,,,,,,
203823,2025-07-10 22,2025-07-11 03,IL,1,5,0,0,30000,1,17201,42.300000000000004,-89.08,42.419999999999995,-88.95,,,,,,,
205257,2025-07-11 00,2025-07-11 05,IA,5,5,0,0,0,4,19045;19061;19097;19163,41.52,-90.67,42.51,-90.17,,,,,,,
204905,2025-07-11 01,2025-07-11 02,GA,1,1,0,0,0,1,13185,30.81,-83.36999999999999,30.92,-83.26,,,,,,,
205434,2025-07-11 03,2025-07-11 05,IL,2,2,0,0,0,2,17011;17161,41.36,-90.53,41.5,-89.47,,,,,,,
205435,2025-07-11 20,2025-07-12 10,IA,19,20,0,0,0,9,19011;19019;19045;19061;19111;19113;19115;19139;19163,40.41,-92.05,42.54,-90.19,,,,,,,
205807,2025-07-11 20,2025-07-11 22,WI,5,5,0,0,40000,1,55043,42.58,-90.84,42.84,-90.49,,,,,,,
206360,2025-07-11 20,2025-07-11 23,IA,1,1,0,0,0,1,19013,42.35,-92.45,42.48,-92.16,,,,,,,
203220,2025-07-11 23,2025-07-11 23,MA,2,2,0,0,0,1,25015,42.260000000000005,-72.75,42.4,-72.57000000000001,,,,,,,
205446,2025-07-11 23,2025-07-12 08,IL,4,4,0,0,0,3,17109;17131;17161,40.45,-90.69,41.51,-90.56,,,,,,,
205183,2025-07-12 12,2025-07-12 19,OK,3,3,0,0,0,2,40111;40143,35.78,-96.01,36.2,-95.86,,,,,,,
205265,2025-07-12 17,2025-07-12 20,VA,19,20,0,0,65000,8,51041;51085;51087;51101;51149;51570;51710;51760,36.83,-77.62,37.69,-76.25,,,,,,,
203955,2025-07-12 20,2025-07-13 00,OK,4,8,0,0,0,2,40017;40109,35.46,-97.77,35.72,-97.37,,,,,,,
205945,2025-07-12 20,2025-07-12 23,PA,4,4,0,0,112000,2,42103;42127,41.28,-75.45,41.419999999999995,-75.26,,,,,,,
202887,2025-07-12 21,2025-07-12 23,MD,3,3,0,0,0,1,24031,38.95,-77.25999999999999,39.08,-77.11,,,,,,,
202888,2025-07-12 21,2025-07-13 00,VA,9,9,0,0,0,2,51059;51153,38.79,-77.59,38.96,-77.29,,,,,,,
204543,2025-07-12 21,2025-07-13 02,TN,3,3,0,0,0,3,47059;47155;47179,35.7,-83.4,36.24,-82.62,,,,,,,
206193,2025-07-12 21,2025-07-12 23,LA,3,3,0,0,0,1,22071,29.88,-90.13,30.01,-90.01,,,,,,,
206442,2025-07-12 22,2025-07-12 22,NH,1,3,0,0,5000,1,33011,42.95,-72.11,43.07,-71.96000000000001,,,,,,,
202832,2025-07-13 00,2025-07-13 01,NM,1,3,0,0,10000,1,35001,35.03,-106.45,35.22,-106.34,,,,,,,
205430,2025-07-13 00,2025-07-13 03,MO,1,1,0,0,0,1,29215,37.27,-92.00999999999999,37.379999999999995,-91.89,,,,,,,
206088,2025-07-13 02,2025-07-14 13,TX,13,18,0,0,210000,6,48027;48035;48113;48217;48281;48309,31.0,-98.39,32.99,-96.85,,,,,,,
206083,2025-07-13 10,2025-07-13 18,TX,15,15,0,0,0,6,48267;48307;48319;48327;48413;48435,30.44,-100.71,31.01,-99.18,,,,,,,
205006,2025-07-13 12,2025-07-13 21,TX,5,7,0,0,0,2,48053;48265,30.0,-99.38,30.99,-97.92,,,,,,,
203070,2025-07-13 16,2025-07-14 14,PA,8,18,0,0,0,4,42037;42081;42113;42133,39.98,-76.9,41.35,-76.4,,,,,,,
203029,2025-07-13 17,2025-07-13 19,MD,5,8,0,0,0,2,24005;24033,38.94,-76.98,39.32,-76.7,,,,,,,
205293,2025-07-13 17,2025-07-13 22,VA,20,20,0,0,165000,8,51041;51053;51111;51149;51181;51193;51570;51730,36.99,-78.24,38.27,-76.87,,,,,,,
203032,2025-07-13 18,2025-07-13 19,DC,2,2,0,0,0,1,11001,38.870000000000005,-77.08,39.0,-76.9,,,,,,,
203031,2025-07-13 19,2025-07-13 22,VA,2,0,0,0,0,2,51125;51139,37.84,-78.77,38.58,-78.47,,,,,,,
205906,2025-07-13 20,2025-07-13 23,NY,2,2,0,0,0,1,36009,42.38,-78.82,42.5,-78.7,,,,,,,
204853,2025-07-13 21,2025-07-13 23,NM,1,1,0,0,0,1,35035,33.1,-105.83,33.23,-105.72,,,,,,,
205946,2025-07-13 22,2025-07-14 06,NY,11,11,0,0,328000,5,36007;36025;36065;36101;36107,42.03,-77.1,43.35,-75.24,,,,,,,
202934,2025-07-14 00,2025-07-14 01,NY,1,0,0,0,10000,1,36031,44.06,-74.05,44.19,-73.93,,,,,,,
204674,2025-07-14 01,2025-07-14 05,NC,1,1,0,0,20000,1,37081,35.980000000000004,-79.89999999999999,36.099999999999994,-79.79,,,,,,,
205949,2025-07-14 06,2025-07-14 22,PA,17,20,0,0,981000,4,42015;42069;42079;42127,41.04,-76.44,41.85,-75.07,,,,,,,
205007,2025-07-14 10,2025-07-14 21,TX,6,6,0,0,0,3,48299;48323;48463,28.9,-100.61,30.65,-98.64,,,,,,,
204087,2025-07-14 11,2025-07-14 18,PA,6,6,0,0,0,2,42003;42073,40.41,-80.35,40.98,-79.84,,,,,,,
205758,2025-07-14 16,2025-07-15 04,VA,14,22,0,0,45000,6,51053;51149;51159;51193;51710;51730,36.85,-77.53,38.16,-76.18,,,,,,,
203071,2025-07-14 18,2025-07-15 00,PA,33,32,0,0,0,5,42035;42055;42071;42081;42133,39.91,-77.68,41.29,-76.4,,,,,,,
203225,2025-07-14 18,2025-07-14 18,CT,1,1,0,0,0,1,09003,41.760000000000005,-72.96,41.87,-72.85000000000001,,,,,,,
203590,2025-07-14 18,2025-07-15 02,OH,2,6,0,0,0,1,39009,39.2,-82.1,39.4,-81.79,,,,,,,
205948,2025-07-14 18,2025-07-14 19,NY,2,2,0,0,105000,2,36107;36109,42.24,-76.39,42.4,-76.25,,,,,,,
202921,2025-07-14 19,2025-07-14 21,NM,1,3,0,0,0,1,35027,33.28,-105.78,33.43,-105.67,,,,,,,
203133,2025-07-14 19,2025-07-14 20,WV,2,2,0,0,0,2,54003;54027,39.17,-78.67,39.53,-77.92,,,,,,,
203136,2025-07-14 19,2025-07-15 01,VA,7,7,0,0,0,2,51059;51187,38.82,-78.34,38.95,-77.17,,,,,,,
203224,2025-07-14 19,2025-07-15 00,MA,4,4,0,0,0,2,25013;25015,42.230000000000004,-72.97,42.39,-72.64,,,,,,,
204675,2025-07-14 19,2025-07-14 23,NC,3,3,0,0,6000,2,37081;37135,35.9,-79.78,36.1,-79.08,,,,,,,
205489,2025-07-14 19,2025-07-14 20,CT,1,1,0,0,0,1,09009,41.5,-73.11,41.61,-72.99000000000001,,,,,,,
204855,2025-07-14 20,2025-07-14 21,NM,1,1,0,0,0,1,35035,33.040000000000006,-106.02,33.16,-105.9,,,,,,,
205490,2025-07-14 20,2025-07-15 00,NJ,15,20,2,0,0,2,34003;34039,40.59,-74.42,41.02,-74.03,,,,,,,
205599,2025-07-14 20,2025-07-15 01,NY,29,32,0,0,0,6,36005;36071;36079;36081;36087;36119,40.67,-74.36,41.49,-73.54,,,,,,,
206134,2025-07-14 21,2025-07-15 07,NJ,16,20,0,0,45000,7,34005;34023;34025;34027;34029;34035;34041,39.74,-75.14,40.76,-74.12,,,,,,,
206153,2025-07-14 21,2025-07-15 02,PA,7,7,0,0,0,4,42017;42077;42089;42091,40.14,-75.66,41.05,-74.85,,,,,,,
203101,2025-07-14 22,2025-07-15 00,TN,2,3,0,0,0,2,47037;47189,36.160000000000004,-86.69,36.279999999999994,-86.53,,,,,,,
203175,2025-07-14 22,2025-07-15 00,MD,6,3,0,0,0,4,24027;24031;24033;24510,38.97,-77.12,39.3,-76.57,,,,,,,
203591,2025-07-14 22,2025-07-15 01,WV,1,1,0,0,0,1,54087,38.660000000000004,-81.35,38.8,-81.24000000000001,,,,,,,
204062,2025-07-14 22,2025-07-14 22,SC,1,1,0,0,0,1,45009,33.27,-81.2,33.379999999999995,-81.09,,,,,,,
205541,2025-07-14 23,2025-07-14 23,FL,1,1,0,0,0,1,12057,27.91,-82.14999999999999,28.02,-82.04,,,,,,,
205581,2025-07-15 03,2025-07-15 04,KY,1,1,0,0,100000,1,21101,37.78,-87.64,37.9,-87.52,,,,,,,
205312,2025-07-15 05,2025-07-15 22,VA,55,64,0,0,5030500,14,51025;51041;51053;51111;51117;51149;51175;51181;51183;51199;51650;51730;51760;51810,36.66,-78.13,37.56,-76.05,,,,,,,
205008,2025-07-15 08,2025-07-15 16,TX,8,8,0,0,0,5,48019;48137;48271;48385;48463,29.21,-100.46,29.89,-99.57,,,,,,,
205313,2025-07-15 11,2025-07-15 19,NC,2,2,0,0,0,1,37131,36.45,-77.74,36.58,-77.59,,,,,,,
204720,2025-07-15 12,2025-07-16 01,NC,10,10,0,0,81000,5,37001;37037;37081;37135;37151,35.55,-79.82,36.18,-79.09,,,,,,,
202895,2025-07-15 21,2025-07-15 22,FL,1,1,0,0,0,1,12005,30.11,-85.86,30.23,-85.74000000000001,,,,,,,
205849,2025-07-15 21,2025-07-15 22,ID,1,1,0,0,0,1,16043,43.92,-111.75999999999999,44.04,-111.63000000000001,,,,,,,
203021,2025-07-15 23,2025-07-16 02,VA,5,6,0,0,0,4,51015;51079;51125;51165,37.65,-79.09,38.41,-78.42,,,,,,,
206221,2025-07-16 00,2025-07-16 03,AZ,2,3,0,0,4000,2,04003;04019,32.0,-111.01,32.38,-110.03,,,,,,,
203058,2025-07-16 04,2025-07-16 06,AZ,1,1,0,0,0,1,04017,34.970000000000006,-110.75,35.08,-110.64,,,,,,,
205859,2025-07-16 06,2025-07-16 07,NC,1,1,0,0,20000,1,37099,35.35,-83.39999999999999,35.47,-83.28,,,,,,,
203059,2025-07-16 11,2025-07-17 05,AZ,5,5,0,0,0,3,04005;04007;04025,33.97,-112.55,36.05,-111.3,,,,,,,
204455,2025-07-16 19,2025-07-17 02,PA,11,11,0,0,10000,4,42003;42019;42085;42129,40.3,-80.13,41.22,-79.59,,,,,,,
204705,2025-07-16 19,2025-07-16 21,MI,1,2,0,0,0,1,26125,42.660000000000004,-83.25,42.769999999999996,-83.10000000000001,,,,,,,
202985,2025-07-16 20,2025-07-17 03,WI,4,8,0,0,0,4,55015;55071;55137;55139,43.95,-89.42,44.12,-87.64,,,,,,,
203060,2025-07-16 20,2025-07-18 01,NM,5,16,0,0,25000,4,35021;35027;35039;35047,33.33,-106.76,36.31,-103.71,,,,,,,
204321,2025-07-16 20,2025-07-16 23,CO,1,1,0,0,0,1,08041,38.74,-105.0,38.91,-104.81,,,,,,,
204866,2025-07-16 21,2025-07-16 22,NM,1,1,0,0,0,1,35017,32.970000000000006,-108.2,33.08,-108.06,,,,,,,
206761,2025-07-16 22,2025-07-17 00,OH,1,0,0,0,0,1,39147,41.040000000000006,-83.16,41.15,-83.02,,,,,,,
205220,2025-07-16 23,2025-07-16 23,AR,1,1,0,0,0,1,05009,36.31,-93.00999999999999,36.43,-92.9,,,,,,,
206007,2025-07-16 23,2025-07-17 02,NY,4,4,0,0,29000,1,36101,42.12,-77.65,42.34,-77.5,,,,,,,
206181,2025-07-16 23,2025-07-17 01,NY,5,5,0,0,0,1,36003,42.02,-78.22,42.17,-77.79,,,,,,,
203012,2025-07-17 00,2025-07-17 03,VA,11,12,0,0,0,4,51061;51153;51171;51187,38.62,-78.84,38.85,-77.53,,,,,,,
203072,2025-07-17 00,2025-07-17 01,PA,2,2,0,0,0,1,42105,41.85,-78.06,42.029999999999994,-77.88,,,,,,,
203971,2025-07-17 01,2025-07-17 06,VA,2,3,0,0,0,2,51005;51185,37.11,-81.87,37.88,-79.99,,,,,,,
203018,2025-07-17 02,2025-07-17 03,MD,4,4,0,0,0,2,24015;24025,39.48,-76.19,39.62,-75.96,,,,,,,
203006,2025-07-17 05,2025-07-17 11,AL,1,1,0,0,0,1,01077,34.81,-87.55,34.919999999999995,-87.44,,,,,,,
204438,2025-07-17 05,2025-07-17 07,CO,1,0,0,0,0,1,08101,37.88,-104.89,38.01,-104.75,,,,,,,
203873,2025-07-17 09,2025-07-17 11,KS,1,1,0,0,0,1,20045,38.95,-95.28999999999999,39.059999999999995,-95.18,,,,,,,
207489,2025-07-17 09,2025-07-17 11,KS,3,7,0,0,10000,2,20091;20209,38.82,-94.88,39.06,-94.64,,,,,,,
205587,2025-07-17 19,2025-07-17 20,KY,1,1,0,0,0,1,21101,37.790000000000006,-87.64,37.91,-87.52,,,,,,,
204349,2025-07-17 20,2025-07-17 22,IL,2,3,0,0,26000,2,17027;17163,38.56,-90.03,38.73,-89.55,,,,,,,
